yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
1,5.0,0,0.0,0.5583333333333335,0.5545,0.97,0.1228400141060303,0.0411676646706586,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,18.0,0,0.0,0.85,0.7515,0.42000000000000004,0.4912425061713882,0.1796407185628742,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,9.0,0,1.0,0.2041666666666666,0.2515,0.89,0.1228400141060303,0.0261976047904191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,20.0,0,0.0,0.725,0.7212,0.5,0.333372516750911,0.2964071856287425,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0,1.0,0.37083333333333346,0.4182,0.8,0.0,0.0486526946107784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,21.0,0,1.0,0.2875,0.2515,0.62,0.6140825202774186,0.1017964071856287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.0,0,1.0,0.725,0.7212,0.61,0.1228400141060303,0.0838323353293413,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,15.0,0,0.0,0.43333333333333346,0.4333,0.61,0.0,0.1294910179640718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,7.0,0,1.0,0.6416666666666667,0.6152,1.0,0.4562125308569413,0.0044910179640718,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,18.0,0,0.0,0.3916666666666667,0.3879,0.64,0.2280474903021041,0.1377245508982036,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,0,1.0,0.725,0.6455,1.0,0.2631950158692841,0.0973053892215568,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,23.0,0,0.0,0.725,0.7212,0.5599999999999999,0.333372516750911,0.2657185628742515,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,8.0,0,1.0,0.7666666666666667,0.7061,0.98,0.1228400141060303,0.0366766467065868,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,6.0,0,0.0,0.6208333333333333,0.6,0.74,0.2280474903021041,0.0209580838323353,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,5.0,0,0.0,0.7458333333333333,0.6758,1.0,0.2631950158692841,0.0456586826347305,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,15.0,0,1.0,0.7875000000000001,0.7363999999999999,0.98,0.1930175149876572,0.2043413173652694,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,14.0,0,1.0,0.5791666666666667,0.5697,0.97,0.4912425061713882,0.0411676646706586,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,16.0,0,1.0,0.7875000000000001,0.7363999999999999,0.66,0.0,0.1594311377245509,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5.0,0,1.0,0.6,0.5848,0.74,0.0,0.0134730538922155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,10.0,0,1.0,0.7041666666666666,0.6,1.0,0.1228400141060303,0.2320359281437126,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,3.0,0,0.0,0.35,0.37270000000000003,0.75,0.1578699894204772,0.0247005988023952,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,23.0,0,1.0,0.7458333333333333,0.7061,0.88,0.298224991183731,0.2784431137724551,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,2.0,0,1.0,0.8291666666666666,0.7969999999999999,0.9400000000000001,0.1053250264488068,0.0449101796407185,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,18.0,0,1.0,0.8083333333333332,0.7363999999999999,0.54,0.2631950158692841,0.1968562874251497,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11.0,0,1.0,0.85,0.7969999999999999,0.81,0.1228400141060303,0.498502994011976,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,19.0,0,1.0,0.6416666666666667,0.6152,0.41000000000000003,0.5263900317385682,0.2290419161676647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,20.0,0,1.0,0.3916666666666667,0.4182,0.64,0.1228400141060303,0.2470059880239521,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0.0,0,1.0,0.3291666666666666,0.34240000000000004,0.85,0.1578699894204772,0.0681137724550898,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,11.0,0,1.0,0.2458333333333333,0.2818,0.62,0.1228400141060303,0.374251497005988,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4.0,0,1.0,0.3291666666666666,0.34240000000000004,0.75,0.1930175149876572,0.0052395209580838,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,,0,0.0,0.6208333333333333,0.6,0.43999999999999995,0.333372516750911,0.1773952095808383,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,18.0,0,0.0,0.6625000000000001,0.6303,1.0,0.298224991183731,0.2642215568862275,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0,1.0,0.5375,0.5394,0.44999999999999996,0.5263900317385682,0.1534431137724551,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,15.0,0,0.0,0.8291666666666666,0.7666999999999999,0.66,0.2280474903021041,0.2994011976047904,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,8.0,0,1.0,0.3083333333333333,0.31210000000000004,0.66,0.1578699894204772,0.0187125748502994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,18.0,0,1.0,0.6625000000000001,0.6303,0.55,0.3508875044081345,0.187874251497006,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,8.0,0,1.0,0.7666666666666667,0.6909,1.0,0.1053250264488068,0.0149700598802395,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,10.0,0,1.0,0.85,0.7666999999999999,0.66,0.1228400141060303,0.2971556886227545,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,14.0,0,1.0,0.8708333333333333,0.8120999999999999,0.77,0.1578699894204772,0.2208083832335329,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,9.0,0,0.0,0.3291666666666666,0.31210000000000004,0.59,0.333372516750911,0.0067365269461077,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,2.0,0,1.0,0.6625000000000001,0.6303,0.98,0.1053250264488068,0.1122754491017964,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.0,0,0.0,0.475,0.4939,0.97,0.0,0.0681137724550898,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1,19.0,0,1.0,0.6625000000000001,0.6303,0.79,0.3508875044081345,0.3338323353293413,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,20.0,0,1.0,0.6416666666666667,0.6152,0.41000000000000003,0.4912425061713882,0.4176646706586827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19.0,0,1.0,0.7458333333333333,0.7212,0.62,0.1930175149876572,0.3413173652694611,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,16.0,0,1.0,0.6,0.5848,0.74,0.5439050193957917,0.1497005988023952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,16.0,0,0.0,0.3083333333333333,0.32730000000000004,0.7000000000000001,0.1930175149876572,0.0479041916167664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,20.0,0,1.0,0.8291666666666666,0.8120999999999999,0.99,0.0,0.2327844311377245,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,14.0,0,1.0,0.975,0.8576,0.49,0.2280474903021041,0.1616766467065868,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,6.0,0,0.0,0.49583333333333346,0.5091,1.0,0.1228400141060303,0.0351796407185628,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,19.0,0,0.0,0.7041666666666666,0.7212,0.53,0.2280474903021041,0.2552395209580838,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,12.0,0,1.0,0.5583333333333335,0.5545,1.0,0.2631950158692841,0.1519461077844311,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,14.0,1,0.0,0.3916666666666667,0.4182,0.9,0.1053250264488068,0.0636227544910179,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,2.0,0,1.0,0.7458333333333333,0.7212,0.76,0.1930175149876572,0.124251497005988,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,16.0,0,0.0,0.475,0.4939,0.97,0.4210650052897614,0.0381736526946107,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,21.0,0,0.0,0.5166666666666667,0.5242,0.86,0.1228400141060303,0.1377245508982036,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,20.0,0,0.0,0.7875000000000001,0.7363999999999999,0.89,0.0,0.313622754491018,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,16.0,0,0.0,0.4541666666666667,0.4485,0.81,0.1578699894204772,0.0553892215568862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,7.0,0,0.0,0.5166666666666667,0.5242,1.0,0.1578699894204772,0.0067365269461077,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,13.0,0,0.0,0.8083333333333332,0.7515,0.8,0.0,0.1721556886227545,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,22.0,0,0.0,0.43333333333333346,0.403,0.43999999999999995,0.4210650052897614,0.0434131736526946,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,15.0,0,1.0,0.5375,0.5394,0.53,0.4562125308569413,0.1601796407185629,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
